Geo_ID,Midblock,Year,All_Motorized_Vehicles_AADT_24_,X,Y,Lat,Long,FID
__3Z0ELD,MAPLE LANE btwn MINTO PL & HOWICK ST (__3Z0ELD),2023,1149,368856.2019,5034289.603,45.4456019772315,-75.6811332737951,280
__3Z09AG,FAIRLAWN AVE btwn FOX CRES & ESTERLAWN PRIV (__3Z09AG),2023,2857,361998.369448311,5025638.46724296,45.3683513337347,-75.7697969269723,281
__3Z0GSR,CENTREPOINTE DR btwn HEMMINGWOOD WAY & CONSTELLATION DR (__3Z0GSR),2023,7403,362351.555355591,5023161.85320382,45.3460434649026,-75.7655784167895,282
__3Z0EHT,BOTSFORD ST btwn SHELLEY AVE & CHADBURN AVE (__3Z0EHT),2023,588,372155.069652165,5030126.63653271,45.4078411264801,-75.6395365469499,283
__3ZAHMC,VALLEY STREAM DR btwn SHADOW CRT & SANDCASTLE DR (__3ZAHMC),2023,733,359541.720501974,5021681.26522338,45.3329436734862,-75.8015863465788,284
__3Z0EZQ,TEMPLETON ST btwn BLACKBURN AVE & GOULBURN AVE (__3Z0EZQ),2023,649,369544.711,5031800.0781,45.4231387969657,-75.6726599820737,285
__3Z0DK0,NIXON DR btwn CABIN RD & TAYLOR WAY (__3Z0DK0),2023,3362,374105.607323669,5001183.01710904,45.1472132012064,-75.6186587087186,286
__6XCEY6,CAHILL DR btwn ROSEGARDEN CRES & SOLERA CIR (__6XCEY6),2023,2103,372292.87455,5024736.3236,45.359322302807,-75.6385126783157,287
__3Z07A0,GEORGE-ETIENNE CARTIER PKWY btwn AVIATION PKWY RAMPS & POLARIS AVE (__3Z07A0),2023,5555,372218.948163219,5035727.90040552,45.4582533586479,-75.6378988651211,288
__3ZAHJB,CRAIG HENRY DR btwn ALDRIDGE WAY & JACK AARON DR (__3ZAHJB),2023,2441,362184.851802447,5021868.32964933,45.3344273064877,-75.767745624886,289
__3Z0GBB,VIEWMOUNT DR btwn GLENMANOR DR & GLENRIDGE RD (__3Z0GBB),2023,4487,364839.69755,5022753.50245,45.34215903328,-75.7338775985986,290
__3Z0EWQ,WOODLAWN AVE btwn WILTON LANE & MONK ST (__3Z0EWQ),2023,263,368384.68095,5029044.06395,45.3984474892012,-75.6878374069116,291
__3Z0EW5,RIVERDALE AVE btwn ECHO DR & GLENVIEW AVE (__3Z0EW5),2023,4904,369210.910223315,5029230.50430853,45.400069303055,-75.6772426838834,292
__3Z0C0Y,OTHELLO AVE btwn WINGATE DR & CHAPMAN BLVD (__3Z0C0Y),2023,3620,373302.453467376,5029096.38925446,45.3984364234117,-75.6250115628511,293
__3Z073I,RIDEAU RIVER DR btwn BELMONT AVE & FENTIMAN AVE (__3Z073I),2023,133,369462.495715111,5028820.53852527,45.3963405481362,-75.6741004627605,294
__3Z0C1I,STAR TOP RD btwn CYRVILLE RD & ALGOMA RD (__3Z0C1I),2023,4247,373868.351817773,5031363.30664169,45.4187831462951,-75.6174712628354,295
__3Z05VU,SEYTON DR btwn HAMMILL CRT & HAMMILL CRT (__3Z05VU),2023,1000,356839.845938764,5019932.0951518,45.3174108115435,-75.8362470093538,296
__3Z0AMC,LONGLEAF DR btwn MONTCLAIR AVE & GLADEWOODS PL (__3Z0AMC),2023,1661,380581.629415169,5033875.21005422,45.4406972061558,-75.5313240003163,297
__49PV6L,HALTON TERR btwn EDGEMOORE CRES & MUSKEGO CRES (__49PV6L),2023,1471,348457.39795,5023916.03245,45.3538306211828,-75.942805652632,298
__3ZAIFF,JOHNWOODS ST btwn JOSEPH CIR & HAZELDEAN RD (__3ZAIFF),2023,2935,350092.478542381,5015504.8097962,45.2780426075584,-75.9227099627797,299
__3Z0D5N,VAUGHAN ST btwn MACKAY ST & BERTRAND ST (__3Z0D5N),2023,576,369086.02047558,5033703.79449219,45.4403077234339,-75.678273181377,300
__3Z0AVT,BENLEA DR btwn CARDIGAN DR & BRYDON CRT (__3Z0AVT),2023,644,364282.207012327,5021659.25708908,45.3323602014611,-75.7411230155734,301
__3ZAHNZ,CENTREPOINTE DR btwn CIMARRON CRES & HYDE PARK WAY (__3ZAHNZ),2023,3439,361760.1819,5022770.00055,45.3425642953571,-75.7731678782972,302
__3Z0DJZ,ELIZABETH ST btwn JILL ST & ANNETTE ST (__3Z0DJZ),2023,544,375229.2151,5000779.8215,45.1434795013718,-75.6044317215208,303
__3Z0FCK,ECCLES ST btwn ROCHESTER ST & BOOTH ST (__3Z0FCK),2023,252,366567.7019,5030162.066,45.4086696295626,-75.7109032691867,304
__67PTOG,WHITE ALDER AVE btwn SPARTINA ST & BUFFLEHEAD WAY (__67PTOG),2023,768,374592.225659111,5020052.70960838,45.3170492488025,-75.6098479878024,305
__3Z0F47,TRENT ST btwn BAKERVALE DR & FISHER AVE (__3Z0F47),2023,1446,365748.362697636,5026905.56167541,45.3794410966561,-75.7217696423147,306
__3Z06X6,CENTRAL PARK DR btwn WHITESTONE DR & CRYSTAL PARK CRES (__3Z06X6),2023,1545,364651.619233343,5025741.19995848,45.3690568866221,-75.7359179352188,307
__3Z05B3,MANOTICK MAIN ST btwn MAHOGANY HARBOUR LANE & ANTOCHI LANE/BRIDGEPORT AVE (__3Z05B3),2023,6371,369579.403126966,5009183.53138567,45.2196369163998,-75.675175083633,308
__3Z082T,PRINCE OF WALES DR btwn RUSSVERN DR & DANBURY WAY (__3Z082T),2023,3324,366581.692959163,5000361.8634862,45.140546539363,-75.7144291161235,309
__3Z0C05,DAUPHIN RD btwn HAMLET RD & TWEED AVE (__3Z0C05),2023,3236,372286.503950442,5029096.2059802,45.39853394209,-75.6379879444077,310
__42HS1T,SCULLY WAY btwn MULDER AVE & BRASSEUR CRES (__42HS1T),2023,301,386376.87672437,5037332.3832194,45.4710677634823,-75.4566385369718,311
__3Z0563,WHITESTONE DR btwn CEDAR PARK ST & TRUMP AVE (__3Z0563),2023,455,364512.000666902,5025888.70406593,45.3704569018454,-75.7377353035731,312
__61W6SL,FRANK CAULEY WAY btwn LAKERIDGE DR & OAKCREST WAY (__61W6SL),2023,242,385285.883503161,5034423.35919876,45.4450542042488,-75.4712854497659,313
__8A9OPG,FERNSIDE ST btwn LOOSESTRIFE WAY & TEASEL WAY (__8A9OPG),2023,378,376071.267,5021234.44505,45.3274400695793,-75.5907952839996,314
__3Z0GMU,FAIRMONT AVE btwn DUHAMEL ST & GLADSTONE AVE (__3Z0GMU),2023,1060,365701.54195,5029422.92135,45.4020948946823,-75.7220589327714,315
__3Z0G60,ERINDALE DR btwn FORLAN DR & AINSLEY DR (__3Z0G60),2023,2043,363754.805130276,5024778.87619683,45.3604712835807,-75.7474762837721,316
__3Z0BNE,PRESTWICK DR btwn LAMOUREUX DR & PRAIRIES AVE (__3Z0BNE),2023,3702,383462.229552352,5036499.8443191,45.4639754086501,-75.4940714870163,317
__3ZAJBI,STONEWAY DR btwn FOREST GATE WAY & MOUNTAIN ASH DR (__3ZAJBI),2023,2339,366223.27545452,5016881.56108184,45.2892054983243,-75.716947943677,318
__3Z0DYT,COBOURG ST btwn OLD TOWN PRIV & DESJARDINS AVE (__3Z0DYT),2023,5027,368869.838794769,5033125.44208132,45.4351238991506,-75.6811066178052,319
__3Z07R5,LOCHELAND CRES btwn WITTINGHAM DR & NEW DEIGHTON CRES (__3Z07R5),2023,185,365714.451615352,5016532.00861129,45.2859932986115,-75.7234213772243,320
__67PTL8,JOSHUA ST btwn PIN ROUGE WAY & GOSSAMER ST (__67PTL8),2023,1415,381581.49605,5032228.7055,45.4257777016725,-75.518802075882,321
__3Z06QR,WILTON LANE btwn OAKLAND AVE & MONK ST (__3Z06QR),2023,14,368460.181496338,5028943.1728191,45.3975297161147,-75.6868937794582,322
__3Z09XW,BEECHWOOD AVE btwn JOLLIET AVE & CORONA AVE (__3Z09XW),2023,10688,369696.874368204,5034134.67691984,45.4441303664291,-75.6704080624779,323
__3Z0097,BRAE CRES btwn MCCUAIG DR & HENRY GOULBURN WAY (__3Z0097),2023,661,350351.018152592,5012353.78692476,45.2496351119735,-75.9196576156241,324
__3Z09YP,BRONSON AVE btwn UNIVERSITY RD & BREWER WAY (__3Z09YP),2023,25220,368018.237382669,5027930.40105721,45.3884628531098,-75.6926622482166,325
__3Z0B91,CHARLEMAGNE BLVD btwn BOTTRIELL WAY & PRINCESS LOUISE DR (__3Z0B91),2023,7252,383893.760535669,5038046.25609843,45.4778620711192,-75.4883196777943,326
__3Z0FMW,LENA AVE btwn BRAVAR DR & NEILUS LANE (__3Z0FMW),2023,294,367671.7641519,5011577.00756126,45.2413312021219,-75.699012473239,327
__3Z0FH5,LINDEN TERR btwn O'CONNOR ST & QUEEN ELIZABETH DRWY (__3Z0FH5),2023,310,368649.725220363,5030091.94768121,45.4078530705924,-75.6843138110447,328
__3Z008I,BUCKHAMS BAY RD btwn DUNROBIN RD & HIGHVIEW DR (__3Z008I),2023,302,335274.403065581,5039275.6541707,45.4927455509547,-76.1100916279274,329
__3Z0GCB,VIEWMOUNT DR btwn OAKRIDGE BLVD & PALSEN ST (__3Z0GCB),2023,3202,363812.1929,5022972.00355,45.3442122790181,-75.7469616273931,330
__3Z0CFU,LACASSE AVE btwn BLAKE BLVD & MCARTHUR AVE (__3Z0CFU),2023,1430,370808.499858732,5032887.07740324,45.4328065042262,-75.656367430171,331
__6REWRM,HARVEST VALLEY AVE btwn SPARKMAN AVE & GOLDENBROOK WAY (__6REWRM),2023,4798,384904.1234,5034482.81245,45.4456855184448,-75.4759818135823,332
__3ZAH57,DRAPER PL btwn BEAUMARIS DR & DONNINGTON PL (__3ZAH57),2023,313,359895.171,5022382.9959,45.3392309798094,-75.7970073430394,333
__3Z0BDT,CHAMPNEUF DR btwn ZACHARY ST & LUNENBERG CRES (__3Z0BDT),2023,506,381512.793540665,5036257.49318152,45.4620323837447,-75.5190517790929,334
__3Z0EPV,GILMOUR ST btwn LYON ST & KENT ST (__3Z0EPV),2023,2491,367536.28435,5030623.7103,45.4127372112672,-75.6984718532126,335
__3Z0A4N,WHITEROCK ST btwn HUNTINGDALE CRT & MATHESON RD (__3Z0A4N),2023,390,373196.525981541,5032908.90112432,45.4327591683106,-75.625841829328,336
__3Z0A6Q,KEEFER ST btwn AVON LANE & MACKAY ST (__3Z0A6Q),2023,290,368502.7019,5033810.0985,45.4413198867481,-75.6857138781369,337
__3Z0D63,SPRINGFIELD RD btwn PUTMAN AVE & BERTRAND ST (__3Z0D63),2023,4488,369198.7045,5033848.59755,45.4416025192827,-75.676813038968,338
__3Z0BO9,PRESTWICK DR btwn PAYETTE DR & DUVAL LANE (__3Z0BO9),2023,2957,383176.349514229,5036813.18222601,45.4668325860842,-75.4976844031295,339
__3ZAH6R,MORRISON DR btwn STONE CRES & STONE CRES (__3ZAH6R),2023,1986,359992.33485,5022579.27245,45.3409894414255,-75.7957457716683,340
e___2HES,CLEARBROOK DR btwn BISSETT WAY/HIGHPOINTE CRES & PIAZZA CIR (e___2HES),2023,2846,365184.016413334,5015128.9031715,45.2735245748754,-75.7304177843894,341
__3Z0FS2,SOUTHMORE DR btwn RANKIN ST & MCCARTHY RD (__3Z0FS2),2023,1242,369353.390814936,5024781.73081496,45.3600061146559,-75.6760263361844,342
__3Z09W5,MERIVALE RD btwn RAVEN AVE & LAROSE AVE (__3Z09W5),2023,11227,364845.324833228,5026919.99623214,45.3796484262781,-75.7332995793169,343
__3ZAII7,CRAIG HENRY DR btwn ELVASTON AVE & WADE CRT (__3ZAII7),2023,3488,361246.937493135,5021426.90808239,45.3305185239428,-75.7798766883643,344
__3Z0A3Z,ROCKLANE DR btwn WHITEMARSH CRES & OLD SECOND LINE RD (__3Z0A3Z),2023,226,344794.892375941,5026400.28259407,45.3764025802271,-75.9893471620774,345
__3Z08F6,SUSSEX DR btwn ST. ANDREW ST & GUIGUES AVE (__3Z08F6),2023,14175,367599.245566142,5032564.19721232,45.4301921872121,-75.6974208158006,346
__3Z0848,BLACKBURN HAMLET BYPASS EB btwn NAVAN RD & INNES RD E (__3Z0848),2023,22461,379749.289190305,5033508.49376524,45.4374072798103,-75.5420427450837,347
__3Z0872,INNES RD btwn COX COUNTRY RD & O'TOOLE RD (__3Z0872),2023,4827,388492.268819932,5038014.12985572,45.4770245386107,-75.4295348501286,348
__3Z07OT,PORTOBELLO BLVD btwn GARDENWAY DR & VALIN ST (__3Z07OT),2023,6040,385322.650191913,5037500.29798521,45.4727631400687,-75.4701373138997,349
__3ZAJ0V,BAYVIEW DR btwn LEN PURCELL DR & BISHOP DAVIS DR (__3ZAJ0V),2023,960,336489.554197153,5039353.56792546,45.4934859740061,-76.0946551012467,350
__3ZAH4Y,MEADOWBANK DR btwn GREENBANK RD & CROFTON RD (__3ZAH4Y),2023,1274,360934.451822977,5022281.81154495,45.338248150617,-75.7837343372642,351
__3Z0FOA,HUNTER'S POINT CRES btwn FARRIERS LANE & BRIDLE PATH DR (__3Z0FOA),2023,345,371656.353688773,5023453.03363783,45.347824784489,-75.6468082999539,352
__3Z08WA,MONTREAL RD btwn FOXBOROUGH PRIV & OGILVIE RD (__3Z08WA),2023,16074,375489.330359408,5034449.47196856,45.4463962426229,-75.5963359872845,353
__6E55PD,KEYROCK DR btwn MIRO WAY & DOYON AVE (__6E55PD),2023,1103,349251.920312794,5020520.47913131,45.3232226677573,-75.9329730960939,354
__3Z0C7P,MELFORT ST btwn HOWLAND AVE & MAGNUS AVE (__3Z0C7P),2023,423,374394.237,5028477.54245,45.392778656469,-75.6111665920033,355
__3Z0BC6,HUNTER'S RUN DR btwn HENRI LAUZON ST & BEAUSEJOUR DR (__3Z0BC6),2023,2224,380613.361863634,5036038.8224413,45.4601529567094,-75.5305762735746,356
e___2HEM,EARL ARMSTRONG RD btwn BRIAN GOOD AVE & SPRATT RD (e___2HEM),2023,19215,368253.3736,5014922.79645,45.271399099726,-75.6913249464013,357
__3ZAIG3,BRAE CRES btwn NORWAY SPRUCE ST & DONEGAL RD (__3ZAIG3),2023,904,350801.08805,5012569.41345,45.2515807882843,-75.9139478402438,358
__3Z0GOW,HARROLD PL S/W LEG btwn HARROLD PL WEST LOOP & VETERAN AVE S (__3Z0GOW),2023,63,365089.023,5027606.5656,45.3858047270463,-75.7301043304848,359
__3Z0FO9,UPLANDS DR btwn PAUL ANKA DR & SHEARWATER PRIV (__3Z0FO9),2023,2798,369580.012017221,5023451.28204743,45.3480087248712,-75.673295943104,360
__3Z086V,KING EDWARD AVE btwn BOLTON ST & CATHCART ST (__3Z086V),2023,30808,368063.9211,5033135.123,45.4352865475347,-75.6914088281508,361
__3Z09W6,KIRKWOOD AVE btwn LAPERRIERE AVE & WOODWARD AVE (__3Z09W6),2023,10060,364553.295114471,5026929.98586847,45.3797596480771,-75.7370208799899,362
__3ZAJTX,MCCURDY DR btwn THIESSEN CRES & NAISMITH CRES (__3ZAJTX),2023,1402,351834.204733604,5018393.80469543,45.3039196447778,-75.9002472303435,363
__3Z085E,MONTREAL RD btwn MONTGOMERY ST & PALACE ST (__3Z085E),2023,10552,369885.102458553,5032958.75037042,45.4335328212844,-75.6681567382662,364
__3Z0DS3,PITTAWAY AVE btwn NOTMAN WAY & BLOHM DR (__3Z0DS3),2023,194,374184.701416552,5026074.99215165,45.3712063632368,-75.6141995538861,365
__3Z0AVG,CRAIG HENRY DR btwn WOODVALE GR & KNOXDALE RD (__3Z0AVG),2023,5246,363076.426541503,5021728.98551227,45.3330894605093,-75.7564963367091,366
__3ZAH65,NANAIMO DR btwn MOHAWK CRES & MOHAWK CRES (__3ZAH65),2023,2180,359366.16845,5022668.4989,45.3418412853141,-75.8037252161102,367
__3Z0AKR,GARDENWAY DR btwn LATOUR CRES & OAKLAWN CRES (__3Z0AKR),2023,2500,384063.75945,5036728.56545,45.465986569853,-75.4863610180418,368
__3Z0EEI,SECOND AVE btwn LYON ST & BANK ST (__3Z0EEI),2023,1036,368202.004382889,5029564.48492736,45.4031459613951,-75.6901052818746,369
__3Z0BYE,FOREST VALLEY DR btwn DES RAVINS PL & DES RAVINS PL (__3Z0BYE),2023,4321,380010.55380932,5035104.95539746,45.4518640127531,-75.5385034099105,370
__3Z0B3R,8TH LINE RD btwn LLOYD GRAHAM AVE & BYRON ST (__3Z0B3R),2023,3466,385504.8,5011030.4155,45.2346097630753,-75.4721296823034,371
__3ZAH4K,HARRISON ST btwn BARNES CRES & DAYTON CRES (__3ZAH4K),2023,935,360631.1751,5022147.99455,45.3370582545105,-75.7876434677281,372
__3Z0A6L,KEEFER ST btwn STANLEY AVE & RIVER LANE (__3Z0A6L),2023,212,368432.7019,5033644.597,45.4398371419239,-75.6866299671999,373
__3ZAI0V,CASTLEFRANK RD btwn TERRY FOX DR & CASTLE GLEN CRES (__3ZAI0V),2023,4167,353038.31589922,5016339.02795681,45.2853596073154,-75.8850521937982,374
__3Z00A0,KNUDSON DR btwn SHAUGHNESSY CRES & GOULDING CRES (__3Z00A0),2023,3485,350712.176699631,5020560.17244884,45.3234880626995,-75.9143423704693,375
__5RGO52,DOZOIS RD btwn MITCH OWENS RD & LONGSHADOW ST (__5RGO52),2023,3050,371694.117068114,5012062.03332089,45.245339602434,-75.6478646423681,376
__3ZAHNW,NANAIMO DR btwn ALEUTIAN RD & MOHAWK CRES (__3ZAHNW),2023,2497,359243.561926122,5022673.13254652,45.3418894898512,-75.8052782158183,377
__3Z0CJ3,ST. LOUIS DR btwn HIAWATHA PARK RD & BUCKSKIN WAY (__3Z0CJ3),2023,1793,379463.719242339,5038345.60156246,45.4810418048671,-75.5449238569653,378
__3ZAJBM,NANTES ST btwn BEROT LANE & IVANY WAY (__3ZAJBM),2023,1171,386037.719698705,5035857.80582326,45.457927694571,-75.4612668244194,379
__3Z0G83,AMESBROOKE DR btwn FORLAN DR & MAITLAND AVE (__3Z0G83),2023,270,363746.819276624,5025057.46160134,45.3629784595169,-75.7475473035867,380
__3ZAJ2Y,ALLBIRCH RD btwn SHADY LANE & BISHOP DAVIS DR (__3ZAJ2Y),2023,1380,337292.335224455,5038897.27999957,45.4892578041962,-76.0843326216279,381
__3ZAH34,ASHGROVE CRES btwn WESTFIELD CRES & LINDHURST CRES (__3ZAH34),2023,1448,361159.6781,5021992.99345,45.335621302904,-75.7809184142448,382
__4O3JPY,BERRIGAN DR btwn CROXLEY WAY & CLARIDGE DR (__4O3JPY),2023,4679,364537.7085,5015780.7689,45.2794445888417,-75.7385712993878,383
__3Z0A5O,MOUNTSHANNON DR btwn EARL MULLIGAN DR & WOODFORD WAY (__3Z0A5O),2023,1631,364855.484048551,5017152.45865205,45.2917966506878,-75.7343619776063,384
__67PTM1,WHITE ALDER AVE btwn FLAT SEDGE CRES & BUTTONBUSH WAY (__67PTM1),2023,885,375328.5385,5020650.237,45.3222586248838,-75.6003522703991,385
__3Z0DT9,ALBION RD btwn BADEN AVE & ALADDIN LANE (__3Z0DT9),2023,6795,372540.354636302,5022698.5513728,45.3409636035699,-75.635633503938,386
__3Z0F6R,WOODWARD AVE btwn KIRKWOOD AVE & KENZIE ST (__3Z0F6R),2023,318,364605.50945,5026916.51345,45.3796372132856,-75.7363618834073,387
__3ZAHBX,CHURCH ST btwn LENIDA DR & CAROLIN CRT (__3ZAHBX),2023,1292,366386.63837618,4998948.32476328,45.1278287858242,-75.7170845307483,388
__3Z0DOT,QUEEN MARY ST btwn NORTH RIVER RD & MARION AVE (__3Z0DOT),2023,2134,370148.2015,5031933.0781,45.4242793599257,-75.6649314579955,389
__3Z0B09,VOYAGEUR DR btwn FAIRWINDS TERR & EASTPORT DR (__3Z0B09),2023,302,378654.223048644,5038087.25805743,45.4788271798082,-75.5552550355884,390
__3Z0GW0,BLACK FRIARS RD btwn SAVILLE ROW & MANITOU DR (__3Z0GW0),2023,148,362212.216279952,5026548.82614376,45.3765295839328,-75.7669661677153,391
__5J15MX,MAXWELL BRIDGE RD btwn FORDELL AVE & ARNCLIFFE AVE (__5J15MX),2023,291,349540.32945,5024893.75055,45.3625600767645,-75.9288965067759,392
__3Z0G7L,AGINCOURT RD btwn NAVAHO DR & MALLARD AVE (__3Z0G7L),2023,933,363449.52755,5024829.34905,45.360954901363,-75.7513688005714,393
__3Z0944,FISHER AVE btwn NORMANDY CRES & VIEWMOUNT DR (__3Z0944),2023,13893,366895.310253147,5024275.4324763,45.355676622541,-75.7074601161085,394
__3ZAITG,PICKFORD DR btwn STURSBERG WAY & HARMON WAY (__3ZAITG),2023,1364,352808.1189,5018544.9615,45.3052163344124,-75.8878018343056,395
__8IAYQM,MARKETPLACE AVE btwn RIOCAN AVE & SUE HOLLOWAY DR (__8IAYQM),2023,6808,364382.007285065,5014813.58038042,45.2707549541394,-75.7406720461992,396
__3Z0DLG,RANGE RD btwn SOMERSET ST & TEMPLETON ST (__3Z0DLG),2023,2241,369661.71055,5031985.57905,45.424797023087,-75.671140645927,397
__3Z05V3,STRANDHERD DR btwn CLARIDGE DR & BEATRICE DR (__3Z05V3),2023,30366,365241.893043126,5015399.52447266,45.2759577631076,-75.7296688279188,398
__3Z0C6B,TAWNEY RD btwn HEATON AVE & SUSAN ST (__3Z0C6B),2023,815,374038.313957662,5028375.59763671,45.391890035121,-75.6157224205381,399
__3ZAH2E,SAVILLE ROW btwn PRINCE CHARLES RD & BLACK FRIARS RD (__3ZAH2E),2023,2481,362073.6849,5026532.03455,45.3763892646862,-75.7687318600021,400
__3Z0EXL,AVENUE RD btwn GLENVIEW AVE & SOUTHERN DR (__3Z0EXL),2023,156,369414.94095,5029139.49425,45.3992118195894,-75.6746668379269,401
__3Z07L0,KELLY AVE btwn MONCTON RD & NEVILLE ST (__3Z07L0),2023,1039,360433.675671642,5024018.08052633,45.3538943705019,-75.7899750774649,402
__3Z0DOR,HENDERSON AVE btwn LAURIER AVE & OSGOODE ST (__3Z0DOR),2023,846,368864.569729598,5031985.52920855,45.4248712871426,-75.6813272236701,403
__3Z070O,MARCH RD btwn HOWIE RD & JACOB'S GT (__3Z070O),2023,9325,337349.363624232,5017352.55035549,45.2953767532396,-76.0849960418776,404
__3ZAH76,RECTOR AVE btwn STANTON RD & SOUTHWOOD DR (__3ZAH76),2023,332,361047.319593086,5023047.51592142,45.3451174865319,-75.782235391727,405
__3Z0G8W,NAVAHO DR btwn AGINCOURT RD & CANNON CRES (__3Z0G8W),2023,1772,363308.52655,5024933.64395,45.3619051139001,-75.7531560842406,406
__3Z0G9H,NAVAHO DR btwn TARA DR & WOODSIDE DR (__3Z0G9H),2023,1423,363507.68,5025014.81945,45.3626188759785,-75.7506045294635,407
__3Z0FF4,WORKMAN AVE btwn ROYAL AVE & CHURCHILL AVE (__3Z0FF4),2023,844,363031.26955,5028600.3355,45.3949206120474,-75.7562624721865,408
__30KGJ4,KITTIWAKE DR btwn CHANTILLY GT & WILDERNESS WAY (__30KGJ4),2023,1574,348337.157,5014388.58205,45.2681071351732,-75.9451773062973,409
__4BQ6F9,JOHNSTON RD btwn ALLANFORD AVE & ROWALLEN PL (__4BQ6F9),2023,5780,373094.888780206,5025978.49422935,45.3704038101699,-75.6281116835365,410
__3Z0BUR,ST. GEORGES ST btwn WARDEN AVE & ROXDALE AVE (__3Z0BUR),2023,1712,382720.25055,5037257.07645,45.4708928092877,-75.5034556146769,411
__3ZAHZZ,WOODLAND AVE btwn BYRON AVE & MIDWAY AVE (__3ZAHZZ),2023,205,361398.46645,5026150.50175,45.373011130734,-75.7773960630668,412
__3Z0GO7,HARROLD PL N/W LEG btwn VETERAN AVE N & HARROLD PL WEST LOOP (__3Z0GO7),2023,79,365075.6981,5027626.5445,45.38598563993,-75.7302720352838,413
__3Z0FJ2,ARLINGTON AVE btwn KENT ST & BANK ST (__3Z0FJ2),2023,2788,367939.4211,5030300.15095,45.409789671188,-75.6933632768892,414
__3Z0B2Q,8TH LINE RD btwn VAN RENS ST & GLENWOOD DR (__3Z0B2Q),2023,1648,385788.29960483,5010290.2405321,45.2279145828326,-75.4686384466805,415
__4TZOAE,LANARK AVE btwn ELLENDALE CRES & METROPOLE PRIV (__4TZOAE),2023,856,363548.138916065,5029071.04262919,45.3992023772027,-75.7496788124532,416
__3ZAHDV,RIDGEFIELD CRES btwn EVERGREEN DR & LONGWOOD AVE (__3ZAHDV),2023,1431,358018.908301585,5020373.25607472,45.3212898752224,-75.8211588473113,417
__3Z08YI,BLAIR RD btwn MOWAT ST & APPLEFORD ST (__3Z08YI),2023,10957,374221.806868843,5033924.79818312,45.4418070916202,-75.6126009768091,418
